movieID,genre
1732,12
1732,10
1733,7
1733,6
1734,4
1734,7
1735,7
1735,6
1739,8
1739,3
1739,4
1740,8
1740,7
1742,9
1743,15
1744,8
1744,1
1744,10
1746,4
1747,4
1748,1
1748,5
1748,18
1748,13
1748,10
1749,6
1750,1
1750,3
1750,5
1750,13
1752,8
1752,9
1752,10
1753,4
1754,8
1754,12
1754,10
1755,4
1755,6
1756,11
1757,7
1757,6
1759,7
1760,4
1760,17
1762,8
1762,11
1762,13
1765,9
1765,7
1767,7
1767,6
1769,8
1769,9
1769,10
1770,9
1770,6
1770,10
1771,11
1772,8
1772,4
1772,17
1773,8
1773,7
1774,4
1774,7
1776,7
1777,4
1777,6
1779,13
1779,10
1780,15
1781,7
1782,4
1782,6
1783,9
1783,7
1783,12
1783,6
1783,10
1784,4
1784,7
1784,6
1785,8
1785,9
1785,7
1788,8
1788,7
1789,7
1791,9
1791,7
1791,10
1792,8
1792,9
1792,10
1793,4
1794,4
1794,7
1795,7
1796,8
1796,7
1797,15
1797,14
1798,10
1799,4
1799,9
1799,7
1799,12
1799,10
1801,8
1801,1
1801,7
1804,9
1804,7
1805,9
1805,7
1805,12
1805,10
1806,1
1806,3
1806,4
1807,7
1809,9
1809,7
1810,4
1810,7
1811,7
1812,3
1812,4
1812,7
1814,7
1815,7
1816,4
1816,7
1817,7
1817,6
1819,15
1819,17
1820,7
1820,6
1821,4
1821,6
1822,3
1822,4
1824,4
1824,10
1825,4
1825,7
1826,1
1826,3
1827,4
1827,15
1829,7
1829,6
1831,8
1831,1
1831,13
1832,8
1832,7
1833,8
1833,7
1833,10
1834,9
1834,7
1834,12
1834,10
1835,7
1835,5
1835,6
1836,4
1836,7
1837,4
1839,4
1840,7
1841,7
1841,10
1842,9
1842,7
1843,3
1843,4
1844,7
1844,6
1845,4
1845,12
1845,10
1846,7
1848,1
1848,3
1848,4
1848,5
1849,1
1850,7
1850,6
1851,7
1851,6
1853,4
1854,4
1854,6
1855,4
1856,15
1857,4
1858,8
1858,4
1859,7
1860,7
1861,4
1861,10
1862,11
1862,13
1863,4
1864,4
1865,15
1866,8
1866,4
1866,9
1867,8
1867,1
1869,8
1869,10
1870,4
1870,7
1871,4
1871,7
1872,7
1873,9
1873,7
1873,6
1874,4
1874,6
1875,4
1876,7
1876,13
1876,10
1877,7
1878,4
1878,6
1879,7
1879,6
1880,7
1881,1
1881,2
1881,3
1881,5
1882,8
1882,13
1882,10
1883,4
1883,7
1883,6
1884,1
1884,4
1884,9
1884,7
1884,5
1885,4
1885,7
1886,4
1887,1
1887,4
1888,4
1888,7
1888,6
1889,9
1889,12
1889,10
1890,7
1891,11
1891,10
1892,10
1893,7
1894,1
1894,4
1894,6
1895,4
1895,7
1895,6
1896,4
1897,7
1897,6
1898,7
1898,16
1899,1
1899,7
1900,4
1900,7
1901,15
1902,7
1902,6
1903,4
1904,4
1904,7
1906,4
1906,6
1907,1
1907,2
1907,3
1907,4
1907,7
1908,7
1908,10
1909,8
1909,9
1909,12
1909,13
1909,10
1910,8
1910,4
1910,9
1911,4
1912,4
1912,9
1912,7
1912,6
1912,10
1913,7
1913,12
1914,4
1914,7
1915,7
1916,7
1916,6
1917,8
1917,6
1917,13
1917,10
1918,8
1918,4
1918,9
1918,10
1919,3
1919,4
1920,2
1920,3
1920,5
1920,16
1921,13
1921,10
1922,7
1923,4
1923,6
1924,11
1924,13
1925,8
1925,7
1925,6
1925,16
1926,17
1927,8
1927,7
1927,16
1928,7
1928,19
1929,7
1930,7
1930,6
1930,16
1931,1
1931,7
1932,7
1932,17
1933,7
1934,4
1934,6
1935,7
1935,17
1935,6
1936,7
1936,16
1937,4
1938,7
1939,7
1939,16
1940,7
1941,7
1942,7
1943,7
1944,7
1944,6
1944,16
1945,9
1945,7
1946,7
1946,6
1947,7
1947,17
1947,6
1948,4
1949,7
1950,7
1950,12
1951,7
1951,17
1952,7
1953,8
1953,9
1953,7
1953,10
1954,8
1954,7
1954,6
1955,7
1956,7
1957,7
1958,4
1958,7
1959,7
1959,6
1960,7
1961,7
1962,7
1963,4
1963,9
1964,7
1964,12
1965,4
1965,13
1966,4
1967,1
1967,3
1967,5
1968,4
1968,7
1969,11
1969,10
1970,4
1970,5
1970,11
1970,10
1971,5
1971,11
1971,10
1972,11
1973,11
1974,11
1975,11
1976,11
1977,11
1978,11
1979,11
1980,11
1981,11
1982,11
1983,11
1984,11
1985,11
1986,11
1987,11
1988,11
1989,11
1990,11
1991,11
1991,10
1992,11
1992,10
1993,4
1993,11
1993,10
1994,7
1994,5
1994,11
1994,10
1995,11
1995,10
1996,11
1996,10
1997,11
1997,12
1998,11
1999,11
2000,8
2000,4
2000,9
2000,7
2001,8
2001,4
2001,9
2001,7
2002,8
2002,4
2002,9
2002,7
2003,4
2003,11
2004,4
2004,11
2005,1
2005,3
2005,4
2005,5
2006,8
2006,1
2006,6
2007,4
2008,9
2008,7
2008,18
2009,7
2009,11
2009,13
2009,10
2010,7
2010,6
2010,13
2010,10
2011,8
2011,1
2011,4
2011,13
2012,4
2012,13
2012,19
2013,8
2013,1
2013,7
2014,3
2014,4
2015,3
2015,4
2015,5
2016,3
2016,4
2016,19
2017,3
2017,5
2017,17
2018,2
2018,3
2018,7
2019,8
2019,7
2020,7
2020,6
2021,1
2021,13
2022,7
2023,8
2023,9
2023,7
2024,7
2024,12
2025,7
2025,6
2026,11
2026,10
2027,4
2027,9
2028,8
2028,7
2028,16
2029,4
2029,6
2030,7
2031,3
2031,4
2032,3
2032,4
2033,2
2033,3
2034,13
2035,3
2035,4
2036,3
2036,4
2037,1
2037,3
2037,4
2038,3
2038,4
2038,13
2039,1
2039,3
2040,3
2040,4
2041,8
2041,1
2041,3
2041,4
2042,3
2042,4
2043,1
2043,3
2043,5
2044,4
2044,5
2045,1
2045,3
2045,7
2045,6
2046,1
2046,3
2046,13
2047,1
2047,3
2047,5
2047,17
2048,2
2048,3
2049,4
2049,17
2050,1
2050,3
2050,4
2051,1
2051,3
2051,4
2052,3
2052,4
2053,3
2053,4
2053,13
2054,1
2054,3
2054,4
2054,5
2054,13
2055,4
2055,19
2056,1
2056,3
2057,1
2057,3
2058,8
2058,9
2058,7
2058,12
2058,10
2059,3
2059,4
2059,6
2060,4
2061,15
2062,7
2062,6
2063,7
2063,6
2064,4
2064,15
2065,4
2065,7
2065,5
2065,6
2066,18
2067,7
2067,6
2067,16
2068,7
2068,5
2068,12
2069,7
2070,7
2071,7
2072,4
2073,4
2074,9
2074,7
2074,6
2075,7
2075,16
2076,7
2076,12
2076,10
2077,1
2077,3
2078,2
2078,3
2078,4
2078,17
2079,3
2079,7
2080,2
2080,3
2080,4
2080,17
2080,6
2081,2
2081,3
2081,4
2081,17
2081,6
2082,3
2082,4
2083,3
2083,5
2083,17
2084,3
2084,17
2085,2
2085,3
2085,4
2086,7
2086,5
2087,2
2087,3
2087,5
2087,17
2088,1
2088,4
2088,17
2089,2
2089,3
2090,1
2090,2
2090,3
2090,9
2090,7
2090,5
2091,3
2091,13
2092,1
2092,2
2092,3
2092,4
2092,5
2092,17
2093,1
2093,3
2093,5
2094,8
2094,1
2094,13
2095,3
2095,4
2096,2
2096,3
2096,17
2097,3
2097,5
2097,11
2097,12
2098,3
2098,4
2099,1
2099,2
2099,3
2099,17
2100,4
2100,5
2100,6
2101,1
2101,7
2102,2
2102,3
2102,4
2102,17
2103,1
2103,3
2103,5
2103,19
2104,7
2105,8
2105,1
2105,2
2105,13
2105,10
2106,7
2106,16
2107,11
2107,10
2108,4
2108,6
2109,4
2110,4
2110,9
2110,10
2111,4
2112,9
2112,7
2113,11
2113,10
2114,7
2115,8
2115,1
2116,1
2116,2
2116,3
2116,5
2117,7
2117,13
2118,7
2118,5
2118,11
2118,10
2119,11
2120,7
2120,11
2121,11
2121,10
2122,11
2122,10
2123,2
2123,3
2124,4
2124,5
2124,11
2125,4
2125,7
2125,5
2125,6
2126,8
2126,9
2126,12
2126,10
2127,7
2127,6
2128,4
2129,15
2130,9
2130,7
2130,6
2131,7
2132,7
2133,1
2133,4
2134,4
2134,5
2134,13
2135,1
2135,17
2136,4
2137,2
2137,3
2138,1
2138,2
2138,3
2138,7
2138,5
2139,1
2139,2
2139,3
2139,7
2140,1
2140,3
2140,5
2141,1
2141,2
2141,3
2141,4
2142,2
2142,3
2142,4
2143,1
2143,5
2143,6
2144,4
2145,4
2145,7
2145,6
2146,7
2146,6
2147,7
2148,4
2148,11
2149,4
2149,11
2150,1
2150,4
2151,4
2152,3
2152,4
2154,7
2154,6
2155,4
2155,7
2156,4
2156,7
2156,6
2157,6
2158,9
2158,11
2159,9
2159,11
2159,10
2160,7
2160,11
2160,10
2161,1
2161,3
2161,5
2162,1
2162,3
2162,5
2163,4
2163,11
2164,7
2165,4
2165,7
2166,7
2166,6
2167,8
2167,11
2167,10
2168,7
2168,6
2169,4
2170,8
2170,4
2171,4
2171,7
2171,6
2172,4
2172,7
2173,1
2173,5
2173,13
2174,4
2174,5
2175,7
2175,6
2176,9
2176,7
2176,10
2177,4
2177,10
2178,10
2179,10
2180,10
2181,7
2181,12
2181,6
2181,10
2182,7
2182,18
2182,10
2183,1
2183,7
2183,12
2183,10
2184,4
2184,12
2185,10
2186,9
2186,7
2186,18
2186,10
2187,12
2187,10
2188,7
2189,2
2189,4
2189,5
2189,13
2190,7
2191,4
2192,10
2193,8
2193,1
2193,5
2194,8
2194,9
2194,7
2195,4
2196,8
2197,7
2199,9
2199,7
2200,7
2201,7
2202,7
2202,16
2203,18
2203,10
2204,10
2205,4
2205,6
2206,18
2206,12
2206,10
2207,7
2208,7
2208,12
2208,10
2209,9
2209,10
2210,10
2211,10
2212,7
2212,10
2214,10
2215,4
2215,6
2216,7
2218,7
2219,12
2219,10
2220,7
2221,7
2221,10
2222,4
2223,4
2225,7
2226,7
2227,9
2227,7
2227,10
2229,7
2231,7
2232,11
2232,12
2232,13
2232,10
2233,7
2234,7
2235,7
2235,16
2236,7
2237,7
2238,4
2238,7
2239,4
2239,7
2240,7
2241,4
2242,7
2243,4
2243,7
2243,6
2244,4
2244,6
2245,4
2245,7
2245,6
2246,4
2247,4
2248,4
2248,7
2248,6
2249,4
2250,7
2251,4
2252,4
2252,7
2253,8
2253,4
2253,5
2255,4
2256,11
2256,13
2257,4
2257,6
2258,8
2259,4
2259,6
2260,9
2260,7
2261,4
2262,4
2262,7
2262,6
2263,7
2263,5
2263,10
2264,4
2264,9
2265,1
2265,4
2266,4
2266,6
2267,12
2267,10
2268,9
2268,7
2268,10
2269,7
2269,6
2270,15
2271,7
2272,7
2273,8
2273,4
2273,9
2273,10
2275,8
2275,1
2275,13
2276,7
2278,8
2278,9
2278,10
2279,11
2279,10
2280,9
2281,8
2281,9
2281,7
2282,4
2282,7
2283,7
2284,7
2285,7
2286,4
2287,13
2287,10
2288,8
2288,11
2288,13
2288,10
2289,4
2289,9
2289,7
2290,4
2290,7
2291,4
2291,7
2291,5
2291,6
2292,4
2292,6
2293,7
2294,1
2294,2
2294,3
2294,4
2294,5
2295,4
2296,4
2297,1
2297,7
2297,5
2297,6
2298,10
2299,4
2300,4
2300,17
2301,4
2301,17
2302,4
2303,7
2303,17
2304,7
2305,7
2306,4
2307,8
2307,9
2308,8
2308,9
2310,7
2311,13
2312,7
2313,7
2314,7
2315,4
2315,11
2315,10
2316,7
2316,5
2316,12
2316,6
2317,4
2318,4
2318,7
2319,4
2319,7
2320,7
2320,10
2321,4
2321,7
2321,5
2322,8
2322,13
2322,16
2323,15
2324,4
2324,7
2324,6
2324,16
2325,4
2326,7
2326,10
2327,11
2328,11
2328,19
2329,9
2329,7
2330,4
2330,15
2331,4
2331,7
2331,6
2332,9
2332,7
2333,7
2334,8
2334,10
2335,4
2336,7
2337,7
2338,11
2338,12
2338,10
2339,4
2339,6
2340,6
2341,7
2342,4
2342,7
2343,7
2344,8
2344,1
2344,7
2344,10
2345,7
2346,13
2346,10
2347,7
2348,7
2349,4
2349,10
2350,4
2351,7
2352,4
2352,7
2353,8
2353,10
2354,2
2354,3
2354,4
2355,1
2355,2
2355,3
2355,4
2356,4
2357,7
2358,7
2358,16
2359,4
2360,7
2361,4
2362,7
2363,8
2363,11
2363,13
2364,8
2364,11
2364,13
2364,10
2365,8
2365,13
2366,8
2366,1
2366,11
2367,8
2367,1
2367,11
2368,1
2368,13
2369,4
2369,7
2369,6
2370,8
2370,1
2370,7
2371,4
2371,9
2371,12
2372,4
2373,8
2373,1
2373,5
2374,4
2374,7
2375,4
2376,8
2376,1
2376,10
2377,11
2377,13
2378,4
2378,9
2379,4
2380,4
2381,4
2382,4
2383,4
2384,3
2384,4
2385,4
2385,6
2386,4
2386,7
2387,4
2387,9
2388,7
2388,6
2389,9
2389,11
2389,10
2390,4
2391,9
2391,7
2391,10
2392,4
2392,7
2393,8
2393,7
2393,6
2393,13
2394,2
2394,17
2395,4
2395,7
2396,4
2396,7
2396,6
2397,7
2398,4
2398,7
2399,1
2399,3
2399,5
2400,3
2400,7
2401,19
2402,8
2402,16
2403,8
2403,7
2403,10
2404,8
2404,1
2404,16
2405,8
2405,1
2405,4
2405,6
2406,8
2406,1
2406,4
2406,6
2407,4
2407,13
2408,4
2408,13
2409,8
2409,7
2410,8
2410,7
2411,8
2411,7
2412,8
2412,7
2413,4
2413,12
2414,8
2414,1
2414,12
2415,7
2415,6
2416,4
2417,4
2417,7
2418,4
2419,7
2419,10
2420,7
2421,8
2421,1
2421,7
2422,8
2422,1
2422,7
2423,4
2424,4
2424,6
2425,9
2426,4
2426,7
2426,6
2427,8
2427,7
2427,16
2428,11
2428,13
2429,8
2429,1
2429,7
2429,5
2429,10
2430,1
2430,3
2430,7
2431,4
2431,7
2432,7
2433,7
2434,7
2435,7
2436,4
2436,7
2436,16
2437,7
2439,7
2440,7
2441,7
2441,19
2442,7
2443,7
2443,6
2444,4
2444,7
2445,7
2446,11
2446,10
2447,4
2447,7
2448,11
2448,13
2449,1
2449,3
2449,4
2450,1
2450,4
2450,13
2451,11
2452,11
2453,7
2453,5
2454,11
2454,13
2455,7
2455,11
2455,13
2456,11
2456,13
2457,8
2457,4
2458,4
2458,9
2459,11
2460,11
2461,4
2461,11
2461,10
2462,11
2463,4
2464,11
2465,11
2466,7
2467,9
2467,7
2467,12
2467,10
2468,8
2468,4
2468,6
2468,10
2469,4
2469,7
2470,1
2470,4
2471,8
2471,1
2471,4
2472,4
2473,4
2474,7
2475,8
2475,12
2475,10
2476,8
2476,16
2477,1
2478,4
2478,19
2479,7
2479,10
2480,7
2481,7
2481,6
2482,4
2482,6
2483,1
2483,4
2483,10
2485,4
2485,6
2486,4
2486,7
2487,8
2487,4
2488,7
2488,11
2488,10
2489,7
2490,8
2490,10
2491,4
2491,6
2492,4
2492,6
2493,7
2494,15
2495,2
2495,13
2496,4
2496,6
2497,6
2498,4
2498,13
2499,4
2500,4
2501,7
2502,4
2502,9
2503,7
2504,4
2504,7
2505,7
2505,12
2505,10
2506,4
2506,7
2506,6
2507,4
2507,13
2508,4
2509,4
2510,4
2510,6
2511,9
2511,18
2512,7
2513,11
2514,11
2515,11
2516,11
2517,11
2518,4
2519,11
2520,7
2521,8
2521,7
2521,10
2522,7
2523,7
2523,10
2524,8
2524,1
2524,7
2524,10
2525,8
2525,11
2525,13
2526,13
2527,8
2527,13
2527,10
2527,19
2528,8
2528,1
2528,13
2529,8
2529,7
2529,13
2530,8
2530,13
2531,8
2531,13
2532,8
2532,13
2533,8
2533,13
2534,8
2535,8
2535,7
2535,10
2536,7
2537,1
2538,15
2539,4
2540,8
2540,9
2540,7
2540,10
2541,7
2542,4
2542,9
2542,10
2543,4
2544,7
2544,6
2545,4
2546,7
2548,11
2549,8
2549,13
2550,11
2551,7
2551,11
2551,10
2552,4
2553,11
2553,13
2553,10
2554,11
2554,13
2554,10
2555,4
2556,4
2556,7
2556,6
2557,7
2557,10
2558,4
2558,6
2559,2
2559,3
2560,4
2560,7
2560,11
2561,9
2561,10
2562,7
2563,7
2565,7
2565,17
2565,6
2566,2
2566,3
2567,4
2568,8
2568,9
2569,7
2569,6
2570,7
2570,6
2571,8
2571,13
2571,10
2572,4
2572,6
2573,7
2573,17
2574,4
2575,7
2576,7
2577,4
2577,7
2578,13
2579,9
2579,18
2579,12
2579,10
2580,4
2580,9
2581,4
2581,6
2582,8
2582,4
2583,4
2583,7
2584,4
2585,7
2585,6
2586,4
2586,9
2586,10
2587,4
2587,9
2587,7
2589,4
2589,7
2589,6
2590,7
2591,4
2591,7
2591,6
2593,4
2594,7
2594,6
2594,13
2594,10
2595,15
2596,4
2596,7
2597,4
2597,6
2598,4
2599,4
2600,8
2600,13
2600,10
2601,4
2602,1
2602,13
2603,7
2604,15
2605,9
2605,10
2606,4
2606,11
2607,7
2607,6
2609,7
2610,7
2611,7
2612,7
2612,18
2613,4
2613,11
2613,13
2614,8
2614,11
2614,13
2615,1
2615,13
2616,8
2616,9
2617,8
2617,1
2617,5
2617,11
2617,10
2618,4
2619,7
2620,7
2620,6
2621,7
2622,4
2622,5
2623,4
2624,7
2625,8
2625,1
2625,9
2625,13
2625,10
2626,4
2626,7
2626,6
2627,15
2627,7
2628,8
2628,1
2628,13
2629,4
2629,6
2630,7
2631,4
2631,18
2631,10
2632,7
2632,12
2633,11
2633,6
2634,11
2635,11
2636,11
2637,11
2638,11
2639,7
2640,8
2640,1
2640,13
2641,8
2641,1
2641,5
2641,13
2642,8
2642,1
2642,13
2643,8
2643,1
2643,13
2644,11
2646,11
2647,11
2648,11
2649,11
2650,11
2651,11
2652,11
2653,11
2654,7
2654,5
2654,11
2655,11
2656,11
2656,13
2657,4
2657,11
2657,17
2657,13
2659,4
2659,15
2660,11
2660,13
2661,13
2662,8
2662,7
2662,11
2662,13
2662,10
2663,13
2664,11
2664,13
2664,10
2665,13
2666,13
2667,11
2667,13
2668,11
2668,13
2669,16
2670,16
2671,4
2671,6
2672,7
2672,11
2672,13
2672,10
2673,7
2674,7
2674,5
2675,4
2675,7
2675,6
2676,7
2676,10
2677,15
2677,17
2678,4
2679,4
2679,7
2679,6
2681,4
2681,6
2681,13
2682,7
2683,8
2683,1
2683,4
2685,4
2685,7
2686,7
2686,12
2687,2
2687,3
2688,7
2688,10
2689,15
2690,4
2690,6
2691,7
2692,8
2692,9
2692,6
2693,15
2694,4
2695,7
2696,4
2697,4
2697,7
2697,6
2699,4
2699,11
2700,2
2700,4
2700,17
2701,8
2701,1
2701,4
2701,5
2701,13
2701,19
2702,7
2703,7
2704,7
2704,6
2705,7
2706,4
2707,10
2708,6
2709,3
2709,4
2710,11
2710,10
2711,7
2712,7
2713,11
2713,10
2714,7
2715,4
2715,6
2716,8
2716,4
2716,5
2716,13
2717,8
2717,4
2717,5
2717,11
2717,13
2718,4
2719,11
2719,10
2720,8
2720,1
2720,3
2720,4
2721,4
2721,6
2722,8
2722,13
2722,10
2723,8
2723,1
2723,4
2724,4
2724,6
2725,7
2726,9
2726,18
2727,18
2728,8
2728,7
2728,6
2728,16
2729,4
2729,7
2729,6
2730,7
2730,6
2730,16
2731,9
2731,7
2732,7
2732,6
2733,1
2733,4
2733,6
2734,7
2735,8
2735,1
2735,4
2735,5
2735,12
2736,4
2737,8
2738,4
2738,7
2739,7
2741,8
2741,9
2741,10
2742,4
2742,7
2743,7
2744,7
2745,7
2746,4
2746,11
2746,17
2747,4
2747,11
2748,8
2748,1
2748,4
2749,7
2749,12
2750,4
2750,7
2751,4
2752,4
2752,12
2753,10
2754,11
2755,7
2756,8
2757,7
2758,7
2759,4
2761,1
2761,2
2761,3
2761,7
2761,13
2762,7
2762,12
2762,10
2763,8
2763,12
2764,9
2764,7
2764,6
2764,10
2765,4
2765,7
2766,4
2766,7
2767,4
2768,4
2769,9
2769,7
2770,4
2771,7
2772,4
2773,7
2774,4
2774,6
2775,7
2776,15
2777,7
2778,10
2779,4
2780,4
2780,11
2781,11
2782,11
2783,11
2784,11
2785,11
2786,4
2787,11
2788,4
2789,11
2790,11
2790,10
2791,4
2792,4
2793,4
2793,11
2793,6
2793,10
2794,4
2795,4
2796,4
2797,4
2797,7
2797,5
2797,6
2798,4
2799,4
2800,2
2800,3
2801,7
2801,6
2802,8
2802,7
2802,6
2802,10
2803,7
2803,12
2803,10
2804,3
2804,4
2805,4
2805,6
2806,4
2806,10
2807,8
2807,13
2808,8
2808,13
2809,4
2810,2
2810,12
2810,10
2811,4
2812,8
2812,10
2813,15
2814,11
2815,8
2815,16
2816,8
2816,16
2817,8
2818,8
2818,16
2819,7
2819,6
2819,10
2820,7
2821,1
2821,7
2822,1
2822,6
2823,8
2823,1
2823,7
2824,15
2824,7
2825,7
2826,8
2826,1
2826,5
2826,11
2826,10
2827,11
2827,13
2827,10
2829,4
2829,7
2830,7
2831,7
2832,7
2833,6
2833,16
2834,4
2834,6
2835,8
2835,1
2835,4
2835,10
2836,4
2837,4
2837,6
2839,7
2840,7
2840,10
2841,10
2842,9
2842,7
2843,4
2843,6
2844,7
2844,12
2845,4
2845,7
2846,1
2846,3
2846,4
2846,7
2847,1
2847,7
2847,6
2848,7
2849,4
2849,7
2850,7
2850,10
2851,1
2851,13
2851,10
2852,7
2853,11
2853,12
2854,11
2855,11
2856,10
2857,1
2857,2
2857,4
2857,5
2857,17
2858,7
2859,15
2859,17
2860,4
2861,4
2861,7
2862,7
2862,11
2863,4
2863,17
2864,4
2865,4
2866,7
2867,4
2867,11
2868,11
2869,7
2870,4
2871,1
2871,7
2871,10
2872,1
2872,5
2873,7
2873,12
2873,6
2874,4
2875,7
2875,12
2875,6
2876,2
2876,3
2877,7
2877,17
2878,11
2879,8
2879,1
2879,4
2880,8
2880,1
2880,4
2881,8
2881,10
2882,7
2883,4
2883,7
2884,4
2884,6
2885,7
2885,6
2886,3
2886,4
2887,8
2887,4
2888,4
2888,6
2889,3
2889,4
2890,8
2890,1
2890,4
2890,7
2890,16
2891,4
2892,8
2892,7
2893,8
2893,1
2893,7
2894,7
2894,6
2895,1
2896,19
2897,4
2897,16
2898,11
2898,12
2899,1
2899,2
2899,3
2900,11
2900,13
2901,11
2901,13
2902,11
2902,12
2902,10
2903,11
2903,10
2904,7
2905,8
2905,1
2905,7
2906,7
2906,6
2907,4
2908,7
2910,7
2910,6
2911,7
2912,9
2912,7
2912,10
2913,4
2913,13
2914,4
2914,7
2915,4
2916,8
2916,1
2916,13
2916,10
2917,9
2917,10
2918,4
2919,7
2919,6
2919,16
2920,7
2920,6
2921,19
2922,9
2922,7
2922,19
2923,4
2924,8
2924,4
2925,7
2926,4
2926,7
2927,7
2927,6
2928,7
2929,7
2929,6
2930,15
2931,7
2932,7
2933,7
2934,7
2934,17
2935,4
2935,6
2936,1
2936,4
2936,6
2937,4
2938,7
2938,13
2939,7
2939,10
2940,7
2940,18
2940,12
2940,6
2941,17
2941,6
2941,16
2942,7
2942,6
2943,7
2943,6
2944,8
2944,7
2944,16
2945,12
2946,4
2946,17
2947,8
2947,1
2947,10
2948,8
2948,1
2948,10
2949,8
2949,1
2949,10
2950,1
2950,7
2950,6
2951,8
2951,19
2952,9
2952,7
2952,10
2953,3
2953,4
2954,7
2955,7
2956,8
2956,9
2956,10
2958,7
2959,8
2959,9
2959,7
2959,10
2960,7
2961,4
2961,7
2962,4
2962,6
2963,9
2963,7
2964,7
2965,8
2966,1
2966,7
2967,7
2967,10
2968,1
2968,3
2968,4
2968,5
2969,7
2969,6
2970,1
2970,7
2971,7
2971,5
2971,17
2972,7
2972,16
2973,4
2973,9
2973,7
2974,11
2974,10
2975,4
2975,7
2976,7
2976,11
2977,4
2977,7
2978,4
2978,6
2979,7
2981,15
2982,11
2982,10
2983,10
2984,15
2985,8
2985,9
2985,13
2986,8
2986,9
2986,13
2987,1
2987,2
2987,3
2987,4
2987,9
2987,5
2987,12
2988,7
2989,8
2989,1
2989,10
2990,8
2990,1
2990,9
2990,10
2991,8
2991,1
2991,10
2992,11
2992,10
2993,8
2993,1
2993,10
2994,7
2995,11
2995,10
2996,7
2997,4
2997,7
2997,5
2998,7
2998,6
2999,4
3000,8
3000,1
3000,2
3000,7
3000,5
3001,7
3002,15
3003,4
3003,7
3003,6
3003,16
3004,4
3004,6
3005,10
3006,7
3006,10
3007,15
3008,7
3008,13
3010,7
3011,7
3012,4
3013,4
3013,11
3014,4
3015,10
3016,11
3017,11
3018,11
3019,9
3019,7
3020,8
3020,7
3021,11
3022,4
3022,16
3024,11
3024,13
3025,19
3026,11
3027,11
3028,4
3029,8
3029,7
3030,8
3030,4
3030,9
3030,7
3030,10
3031,4
3032,7
3032,13
3032,10
3033,4
3033,13
3034,1
3034,2
3034,3
3034,4
3034,17
3035,4
3035,7
3035,16
3036,1
3036,7
3037,1
3037,4
3037,7
3037,19
3038,7
3039,4
3040,4
3041,4
3042,4
3043,4
3044,12
3044,6
3044,10
3045,4
3045,7
3046,4
3046,6
3047,7
3048,4
3049,4
3049,16
3050,7
3051,7
3052,1
3052,4
3052,5
3053,7
3053,16
3054,1
3054,2
3054,3
3054,5
3054,13
3055,10
3056,9
3056,7
3056,10
3057,4
3058,11
3058,13
3060,4
3060,7
3060,17
3061,4
3061,17
3062,8
3062,7
3062,16
3063,10
3064,7
3064,10
3065,7
3066,8
3066,7
3066,16
3067,4
3067,7
3068,7
3068,12
3069,7
3070,1
3070,4
3070,13
3071,4
3071,7
3072,4
3072,6
3073,7
3073,6
3074,19
3075,11
3075,10
3076,4
3077,15
3078,7
3079,4
3079,7
3081,5
3081,11
3081,12
3081,6
3082,8
3082,10
3083,4
3083,7
3085,11
3086,4
3087,4
3087,5
3087,6
3088,4
3089,7
3090,7
3091,7
3091,16
3092,7
3093,7
3093,19
3094,7
3094,6
3095,7
3096,4
3097,4
3097,7
3097,6
3098,7
3099,4
3099,6
3100,7
3101,7
3101,10
3102,10
3103,7
3103,6
3104,8
3104,1
3104,4
3104,9
3105,7
3105,12
3106,7
3106,6
3107,8
3107,7
3108,4
3108,7
3108,5
3108,6
3109,7
3110,7
3111,7
3112,7
3113,8
3113,10
3114,1
3114,2
3114,3
3114,4
3114,5
3115,7
3116,7
3117,7
3117,6
3117,16
3118,7
3119,11
3120,4
3121,18
3122,7
3122,6
3122,19
3124,4
3124,7
3125,7
3126,7
3127,4
3127,7
3128,7
3129,4
3129,7
3130,4
3130,9
3130,7
3131,4
3132,4
3132,7
3133,4
3133,19
3134,7
3134,16
3135,7
3136,15
3137,8
3137,16
3138,7
3139,8
3139,1
3140,4
3141,7
3142,15
3142,17
3143,7
3143,16
3144,4
3144,6
3145,7
3146,4
3147,9
3147,7
3147,5
3148,7
3149,12
3150,7
3150,10
3151,9
3151,7
3151,12
3152,7
3153,8
3153,1
3153,5
3154,7
3154,16
3155,7
3155,6
3156,7
3156,6
3156,13
3157,3
3157,4
3157,5
3158,7
3159,2
3159,3
3159,14
3159,17
3160,7
3161,7
3161,6
3162,4
3162,7
3163,7
3165,8
3165,7
3166,1
3167,4
3167,7
3168,1
3168,7
3169,7
3169,10
3171,7
3172,1
3173,7
3174,4
3174,7
3175,1
3175,4
3175,13
3176,7
3176,12
3176,10
3177,4
3178,7
3179,7
3180,4
3180,7
3181,7
3182,15
3183,7
3184,8
3184,4
3184,9
3184,7
3185,7
3186,7
3188,15
3189,3
3189,7
3190,1
3190,13
3190,10
3191,7
3192,7
3193,15
3194,7
3194,6
3195,7
3196,7
3196,16
3197,8
3197,9
3197,12
3197,10
3198,7
3199,4
3199,17
3199,6
3200,4
3200,7
3201,7
3202,7
3202,11
3203,10
3204,8
3204,10
3205,11
3206,6
3207,1
3208,8
3208,4
3209,7
3210,4
3210,7
3210,6
3211,7
3213,2
3213,3
3214,7
3215,7
3216,5
3216,11
3216,10
3217,7
3218,7
3219,10
3220,7
